154 68.0 0.0333044982699 200.583377253 1.0[[ 0.16282302]][[ 0.99998748]][[ 0.9999975]][[ 0.88888764]][[ 0.00063852]][[ 0.99997496]]
16 26.0 0.0236686390533 527.555251631 1.0[[ 0.06978129]][[ 0.99999767]][[ 0.99999893]][[ 0.69999946]][[ 0.00027365]][[ 0.99999535]]
13 24.0 0.0225694444444 452.055664079 1.0[[ 0.05427434]][[ 0.99999803]][[ 0.99999917]][[ 0.73076881]][[ 0.00021284]][[ 0.99999607]]
71 48.0 0.0308159722222 366.032808421 1.0[[ 0.09304172]][[ 0.99999356]][[ 0.99999857]][[ 0.87499928]][[ 0.00036487]][[ 0.99998712]]
78 44.0 0.0402892561983 449.047985921 1.0[[ 0.10854868]][[ 0.99999314]][[ 0.99999833]][[ 0.8613853]][[ 0.00042568]][[ 0.99998629]]
104 68.0 0.022491349481 211.365627264 1.0625[[ 0.17057649]][[ 0.9999904]][[ 0.99999738]][[ 0.84172531]][[ 0.00066893]][[ 0.9999808]]
59 38.0 0.0408587257618 345.194721942 1.0[[ 0.07753477]][[ 0.99999469]][[ 0.99999881]][[ 0.87341713]][[ 0.00030406]][[ 0.99998939]]
65 40.0 0.040625 354.019563502 1.0[[ 0.09304172]][[ 0.99999416]][[ 0.99999857]][[ 0.8604644]][[ 0.00036487]][[ 0.99998831]]
49 44.0 0.0253099173554 283.802038958 1.0[[ 0.09304172]][[ 0.99999499]][[ 0.99999857]][[ 0.83333262]][[ 0.00036487]][[ 0.99998998]]
83 48.0 0.0360243055556 485.268995393 1.0[[ 0.10854868]][[ 0.99999273]][[ 0.99999833]][[ 0.87036954]][[ 0.00042568]][[ 0.99998545]]
30 28.0 0.0382653061224 386.302717477 1.0[[ 0.06978129]][[ 0.99999678]][[ 0.99999893]][[ 0.79999946]][[ 0.00027365]][[ 0.99999356]]
175 70.0 0.0357142857143 196.405764029 1.0[[ 0.16282302]][[ 0.99998617]][[ 0.9999975]][[ 0.90047268]][[ 0.00063852]][[ 0.99997234]]
80 46.0 0.0378071833648 244.315648756 1.0[[ 0.1007952]][[ 0.99999302]][[ 0.99999845]][[ 0.87499922]][[ 0.00039528]][[ 0.99998605]]
141 100.0 0.0141 380.304381202 1.08695652174[[ 0.16282302]][[ 0.9999873]][[ 0.9999975]][[ 0.89062375]][[ 0.00063852]][[ 0.9999746]]
120 52.0 0.0443786982249 241.193322401 1.0[[ 0.13956259]][[ 0.99999016]][[ 0.99999785]][[ 0.87754995]][[ 0.0005473]][[ 0.99998033]]
16 22.0 0.0330578512397 557.34438628 1.0[[ 0.05427434]][[ 0.99999791]][[ 0.99999917]][[ 0.74999958]][[ 0.00021284]][[ 0.99999583]]
15 22.0 0.0309917355372 655.870566499 1.0[[ 0.06202782]][[ 0.99999791]][[ 0.99999905]][[ 0.70370323]][[ 0.00024325]][[ 0.99999583]]
57 46.0 0.0269376181474 179.264302139 1.0[[ 0.09304172]][[ 0.99999446]][[ 0.99999857]][[ 0.85185114]][[ 0.00036487]][[ 0.99998891]]
115 54.0 0.0394375857339 326.740644685 1.0[[ 0.12405563]][[ 0.99999052]][[ 0.99999809]][[ 0.88811093]][[ 0.00048649]][[ 0.99998104]]
14 22.0 0.0289256198347 826.711199893 1.0[[ 0.05427434]][[ 0.99999803]][[ 0.99999917]][[ 0.73076881]][[ 0.00021284]][[ 0.99999607]]
82 54.0 0.0281207133059 281.080212214 1.0[[ 0.05427434]][[ 0.99999302]][[ 0.99999917]][[ 0.93636322]][[ 0.00021284]][[ 0.99998605]]
104 58.0 0.0309155766944 237.869404954 1.0[[ 0.13180911]][[ 0.999991]][[ 0.99999797]][[ 0.87313331]][[ 0.0005169]][[ 0.999982]]
19 24.0 0.0329861111111 427.608194944 1.0[[ 0.05427434]][[ 0.99999767]][[ 0.99999917]][[ 0.78124958]][[ 0.00021284]][[ 0.99999535]]
60 48.0 0.0260416666667 278.75604411 1.0[[ 0.13180911]][[ 0.99999392]][[ 0.99999797]][[ 0.79999899]][[ 0.0005169]][[ 0.99998784]]
77 54.0 0.0264060356653 200.666631283 1.03846153846[[ 0.10854868]][[ 0.99999291]][[ 0.99999833]][[ 0.86666583]][[ 0.00042568]][[ 0.99998581]]
344 170.0 0.0119031141869 97.0090995543 1.02409638554[[ 0.44194819]][[ 0.99997097]][[ 0.9999932]][[ 0.86743846]][[ 0.00173313]][[ 0.99994193]]
35 34.0 0.030276816609 386.331909595 1.0[[ 0.08528825]][[ 0.99999618]][[ 0.99999869]][[ 0.79245217]][[ 0.00033446]][[ 0.99999237]]
75 46.0 0.0354442344045 496.13990784 1.04545454545[[ 0.10854868]][[ 0.99999326]][[ 0.99999833]][[ 0.85858502]][[ 0.00042568]][[ 0.99998653]]
83 48.0 0.0360243055556 455.417239474 1.0[[ 0.1007952]][[ 0.99999279]][[ 0.99999845]][[ 0.87962885]][[ 0.00039528]][[ 0.99998557]]
87 50.0 0.0348 375.67754103 1.0[[ 0.13180911]][[ 0.99999225]][[ 0.99999797]][[ 0.84955651]][[ 0.0005169]][[ 0.9999845]]
95 50.0 0.038 432.04565944 1.0[[ 0.10854868]][[ 0.99999195]][[ 0.99999833]][[ 0.88429669]][[ 0.00042568]][[ 0.9999839]]
11 20.0 0.0275 737.947629476 1.0[[ 0.05427434]][[ 0.99999827]][[ 0.99999917]][[ 0.68181776]][[ 0.00021284]][[ 0.99999654]]
63 38.0 0.0436288088643 390.20490495 1.0[[ 0.08528825]][[ 0.9999944]][[ 0.99999869]][[ 0.86746922]][[ 0.00033446]][[ 0.99998879]]
11 18.0 0.033950617284 707.595160293 1.0[[ 0.05427434]][[ 0.99999833]][[ 0.99999917]][[ 0.66666625]][[ 0.00021284]][[ 0.99999666]]
65 42.0 0.0368480725624 281.500433182 1.0[[ 0.08528825]][[ 0.99999416]][[ 0.99999869]][[ 0.87356256]][[ 0.00033446]][[ 0.99998831]]
106 60.0 0.0294444444444 104.439420613 1.03448275862[[ 0.08528825]][[ 0.99999118]][[ 0.99999869]][[ 0.91970737]][[ 0.00033446]][[ 0.99998235]]
13 22.0 0.0268595041322 1058.00335234 1.0[[ 0.05427434]][[ 0.99999809]][[ 0.99999917]][[ 0.71999958]][[ 0.00021284]][[ 0.99999618]]
121 74.0 0.0220964207451 437.073702123 1.23333333333[[ 0.16282302]][[ 0.99998927]][[ 0.9999975]][[ 0.86792328]][[ 0.00063852]][[ 0.99997854]]
48 40.0 0.03 335.419901927 1.0[[ 0.1007952]][[ 0.99999511]][[ 0.99999845]][[ 0.81159343]][[ 0.00039528]][[ 0.99999022]]
87 48.0 0.0377604166667 273.477039689 1.0[[ 0.09304172]][[ 0.99999261]][[ 0.99999857]][[ 0.89285643]][[ 0.00036487]][[ 0.99998521]]
145 66.0 0.0332874196511 347.941315042 1.0[[ 0.1007952]][[ 0.99998855]][[ 0.99999845]][[ 0.92737353]][[ 0.00039528]][[ 0.99997711]]
57 44.0 0.0294421487603 286.973083276 1.0[[ 0.11630215]][[ 0.99999434]][[ 0.99999821]][[ 0.81249911]][[ 0.00045609]][[ 0.99998867]]
137 56.0 0.0436862244898 151.443256731 1.03703703704[[ 0.1007952]][[ 0.99998933]][[ 0.99999845]][[ 0.92168597]][[ 0.00039528]][[ 0.99997866]]
21 28.0 0.0267857142857 740.675321432 1.0[[ 0.07753477]][[ 0.99999726]][[ 0.99999881]][[ 0.72222163]][[ 0.00030406]][[ 0.99999452]]
108 52.0 0.0399408284024 191.161305202 1.0[[ 0.1007952]][[ 0.99999118]][[ 0.99999845]][[ 0.90370293]][[ 0.00039528]][[ 0.99998235]]
63 50.0 0.0252 164.205727685 1.04166666667[[ 0.09304172]][[ 0.99999398]][[ 0.99999857]][[ 0.86516782]][[ 0.00036487]][[ 0.99998796]]
12 22.0 0.0247933884298 1031.41710873 1.0[[ 0.04652086]][[ 0.99999821]][[ 0.99999928]][[ 0.74999964]][[ 0.00018243]][[ 0.99999642]]
44 34.0 0.038062283737 484.672297432 1.0[[ 0.07753477]][[ 0.99999571]][[ 0.99999881]][[ 0.83870908]][[ 0.00030406]][[ 0.99999141]]
47 36.0 0.0362654320988 608.889758743 1.0[[ 0.08528825]][[ 0.99999541]][[ 0.99999869]][[ 0.83333268]][[ 0.00033446]][[ 0.99999082]]
165 70.0 0.0336734693878 157.377794115 1.0[[ 0.15506954]][[ 0.99998682]][[ 0.99999762]][[ 0.90049632]][[ 0.00060812]][[ 0.99997365]]
13 20.0 0.0325 777.920661246 1.0[[ 0.06202782]][[ 0.99999809]][[ 0.99999905]][[ 0.66666619]][[ 0.00024325]][[ 0.99999618]]
327 112.0 0.0260682397959 126.045785847 1.05660377358[[ 0.28687865]][[ 0.9999749]][[ 0.99999559]][[ 0.90364363]][[ 0.00112501]][[ 0.9999498]]
62 40.0 0.03875 295.621270574 1.0[[ 0.06978129]][[ 0.99999452]][[ 0.99999893]][[ 0.89156573]][[ 0.00027365]][[ 0.99998903]]
103 50.0 0.0412 461.686612584 1.0[[ 0.1007952]][[ 0.99999153]][[ 0.99999845]][[ 0.89922403]][[ 0.00039528]][[ 0.99998307]]
33 34.0 0.0285467128028 513.266745722 1.0625[[ 0.06202782]][[ 0.99999648]][[ 0.99999905]][[ 0.84313678]][[ 0.00024325]][[ 0.99999296]]
213 102.0 0.0204728950404 130.047762128 1.02[[ 0.19383692]][[ 0.99998271]][[ 0.99999702]][[ 0.90565889]][[ 0.00076014]][[ 0.99996542]]
34 34.0 0.0294117647059 633.702532994 1.0[[ 0.08528825]][[ 0.99999624]][[ 0.99999869]][[ 0.78846088]][[ 0.00033446]][[ 0.99999249]]
140 60.0 0.0388888888889 341.243004106 1.0[[ 0.13956259]][[ 0.99998873]][[ 0.99999785]][[ 0.89473577]][[ 0.0005473]][[ 0.99997746]]
23 34.0 0.0198961937716 557.745547257 1.13333333333[[ 0.06978129]][[ 0.99999702]][[ 0.99999893]][[ 0.78048727]][[ 0.00027365]][[ 0.99999404]]
135 60.0 0.0375 228.553812334 1.0[[ 0.14731606]][[ 0.99998897]][[ 0.99999773]][[ 0.88554104]][[ 0.00057771]][[ 0.99997794]]
104 60.0 0.0288888888889 235.721481358 1.0[[ 0.14731606]][[ 0.99999082]][[ 0.99999773]][[ 0.85925813]][[ 0.00057771]][[ 0.99998164]]
177 68.0 0.0382785467128 183.388268488 1.0303030303[[ 0.14731606]][[ 0.99998623]][[ 0.99999773]][[ 0.91037623]][[ 0.00057771]][[ 0.99997246]]
20 20.0 0.05 853.518084167 1.0[[ 0.03876738]][[ 0.99999785]][[ 0.9999994]][[ 0.83870938]][[ 0.00015203]][[ 0.99999571]]
29 30.0 0.0322222222222 180.182958458 1.0[[ 0.04652086]][[ 0.99999696]][[ 0.99999928]][[ 0.86666631]][[ 0.00018243]][[ 0.99999392]]
29 30.0 0.0322222222222 569.097511188 1.0[[ 0.07753477]][[ 0.99999672]][[ 0.99999881]][[ 0.77777718]][[ 0.00030406]][[ 0.99999344]]
46 36.0 0.0354938271605 379.058802218 1.0[[ 0.1007952]][[ 0.99999535]][[ 0.99999845]][[ 0.79999922]][[ 0.00039528]][[ 0.9999907]]
12 22.0 0.0247933884298 943.764868235 1.0[[ 0.06202782]][[ 0.99999809]][[ 0.99999905]][[ 0.66666619]][[ 0.00024325]][[ 0.99999618]]
87 48.0 0.0377604166667 331.290336622 1.0[[ 0.10854868]][[ 0.99999249]][[ 0.99999833]][[ 0.87499917]][[ 0.00042568]][[ 0.99998498]]
82 48.0 0.0355902777778 289.906714695 1.0[[ 0.12405563]][[ 0.99999267]][[ 0.99999809]][[ 0.85046634]][[ 0.00048649]][[ 0.99998533]]
31 34.0 0.0268166089965 432.614763213 1.0[[ 0.06202782]][[ 0.9999966]][[ 0.99999905]][[ 0.83673422]][[ 0.00024325]][[ 0.9999932]]
10 24.0 0.0173611111111 622.282084483 1.0[[ 0.07753477]][[ 0.99999803]][[ 0.99999881]][[ 0.5652168]][[ 0.00030406]][[ 0.99999607]]
65 40.0 0.040625 561.147708169 1.0[[ 0.07753477]][[ 0.99999428]][[ 0.99999881]][[ 0.88372033]][[ 0.00030406]][[ 0.99998855]]
88 48.0 0.0381944444444 200.848815721 1.0[[ 0.09304172]][[ 0.99999255]][[ 0.99999857]][[ 0.89380459]][[ 0.00036487]][[ 0.9999851]]
40 36.0 0.0308641975309 355.743401844 1.0[[ 0.09304172]][[ 0.99999577]][[ 0.99999857]][[ 0.79660945]][[ 0.00036487]][[ 0.99999153]]
41 36.0 0.0316358024691 174.281166115 1.05882352941[[ 0.06202782]][[ 0.99999595]][[ 0.99999905]][[ 0.86666619]][[ 0.00024325]][[ 0.99999189]]
228 88.0 0.0294421487603 163.505280015 1.0[[ 0.22485083]][[ 0.999982]][[ 0.99999654]][[ 0.89377116]][[ 0.00088177]][[ 0.99996399]]
183 80.0 0.02859375 164.457959645 1.05263157895[[ 0.17057649]][[ 0.99998533]][[ 0.99999738]][[ 0.9017844]][[ 0.00066893]][[ 0.99997067]]
103 62.0 0.0267950052029 310.47496101 1.0[[ 0.15506954]][[ 0.99999076]][[ 0.99999762]][[ 0.85185066]][[ 0.00060812]][[ 0.99998152]]
15 20.0 0.0375 886.402599497 1.0[[ 0.04652086]][[ 0.99999809]][[ 0.99999928]][[ 0.76923041]][[ 0.00018243]][[ 0.99999618]]
14 26.0 0.0207100591716 527.83799496 1.0[[ 0.07753477]][[ 0.99999773]][[ 0.99999881]][[ 0.64285655]][[ 0.00030406]][[ 0.99999547]]
22 24.0 0.0381944444444 553.190523083 1.0[[ 0.06202782]][[ 0.99999744]][[ 0.99999905]][[ 0.77142809]][[ 0.00024325]][[ 0.99999487]]
10 22.0 0.0206611570248 432.383651681 1.0[[ 0.06202782]][[ 0.99999821]][[ 0.99999905]][[ 0.63636316]][[ 0.00024325]][[ 0.99999642]]
115 60.0 0.0319444444444 278.190982077 1.03448275862[[ 0.12405563]][[ 0.99999034]][[ 0.99999809]][[ 0.89041]][[ 0.00048649]][[ 0.99998068]]
36 32.0 0.03515625 414.412433886 1.0[[ 0.06978129]][[ 0.9999963]][[ 0.99999893]][[ 0.83018814]][[ 0.00027365]][[ 0.99999261]]
14 22.0 0.0289256198347 540.144400192 1.0[[ 0.05427434]][[ 0.99999803]][[ 0.99999917]][[ 0.73076881]][[ 0.00021284]][[ 0.99999607]]
67 44.0 0.0346074380165 368.091626664 1.0[[ 0.1007952]][[ 0.99999386]][[ 0.99999845]][[ 0.85555478]][[ 0.00039528]][[ 0.99998772]]
44 34.0 0.038062283737 428.239437177 1.0[[ 0.08528825]][[ 0.99999565]][[ 0.99999869]][[ 0.82257999]][[ 0.00033446]][[ 0.9999913]]
85 52.0 0.0314349112426 429.745501671 1.04[[ 0.11630215]][[ 0.99999243]][[ 0.99999821]][[ 0.86607053]][[ 0.00045609]][[ 0.99998486]]
80 48.0 0.0347222222222 337.144533806 1.0[[ 0.12405563]][[ 0.99999279]][[ 0.99999809]][[ 0.84761809]][[ 0.00048649]][[ 0.99998557]]
85 54.0 0.0291495198903 237.94976901 1.0[[ 0.13180911]][[ 0.99999225]][[ 0.99999797]][[ 0.84955651]][[ 0.0005169]][[ 0.9999845]]
70 42.0 0.0396825396825 269.269773487 1.0[[ 0.09304172]][[ 0.9999938]][[ 0.99999857]][[ 0.8695645]][[ 0.00036487]][[ 0.9999876]]
44 38.0 0.0304709141274 442.000988903 1.0[[ 0.07753477]][[ 0.99999559]][[ 0.99999881]][[ 0.8437494]][[ 0.00030406]][[ 0.99999118]]
64 56.0 0.0204081632653 233.934882735 1.12[[ 0.10854868]][[ 0.99999362]][[ 0.99999833]][[ 0.84946153]][[ 0.00042568]][[ 0.99998724]]
11 22.0 0.0227272727273 689.990935229 1.0[[ 0.06202782]][[ 0.99999815]][[ 0.99999905]][[ 0.65217344]][[ 0.00024325]][[ 0.9999963]]
60 42.0 0.0340136054422 602.231857498 1.05[[ 0.1007952]][[ 0.99999434]][[ 0.99999845]][[ 0.84146264]][[ 0.00039528]][[ 0.99998867]]
152 68.0 0.0328719723183 289.522082795 1.0[[ 0.18608345]][[ 0.99998742]][[ 0.99999714]][[ 0.87165632]][[ 0.00072974]][[ 0.99997484]]
125 56.0 0.0398596938776 413.082892986 1.0[[ 0.11630215]][[ 0.99998992]][[ 0.99999821]][[ 0.90259651]][[ 0.00045609]][[ 0.99997985]]
106 62.0 0.0275754422477 272.306074497 1.0[[ 0.14731606]][[ 0.99999064]][[ 0.99999773]][[ 0.86231771]][[ 0.00057771]][[ 0.99998128]]
51 44.0 0.0263429752066 374.245578763 1.0[[ 0.11630215]][[ 0.99999469]][[ 0.99999821]][[ 0.7972964]][[ 0.00045609]][[ 0.99998939]]
50 36.0 0.0385802469136 393.440395348 1.0[[ 0.09304172]][[ 0.99999517]][[ 0.99999857]][[ 0.82608624]][[ 0.00036487]][[ 0.99999034]]
169 78.0 0.0277777777778 215.230755012 1.05405405405[[ 0.22485083]][[ 0.99998581]][[ 0.99999654]][[ 0.86124229]][[ 0.00088177]][[ 0.99997162]]
128 62.0 0.0332986472425 245.482659782 1.0[[ 0.14731606]][[ 0.99998933]][[ 0.99999773]][[ 0.88124887]][[ 0.00057771]][[ 0.99997866]]
80 56.0 0.0255102040816 263.52776261 1.03703703704[[ 0.11630215]][[ 0.99999261]][[ 0.99999821]][[ 0.86238443]][[ 0.00045609]][[ 0.99998521]]
17 22.0 0.0351239669421 792.47370749 1.0[[ 0.06202782]][[ 0.99999779]][[ 0.99999905]][[ 0.72413745]][[ 0.00024325]][[ 0.99999559]]
53 38.0 0.036703601108 576.44413514 1.0[[ 0.09304172]][[ 0.99999493]][[ 0.99999857]][[ 0.83561572]][[ 0.00036487]][[ 0.99998986]]
93 52.0 0.0343934911243 316.120424999 1.0[[ 0.10854868]][[ 0.99999201]][[ 0.99999833]][[ 0.8833325]][[ 0.00042568]][[ 0.99998402]]
149 66.0 0.0342056932966 220.187829102 1.03125[[ 0.15506954]][[ 0.9999879]][[ 0.99999762]][[ 0.89070919]][[ 0.00060812]][[ 0.99997579]]
68 44.0 0.0351239669421 518.266087407 1.0[[ 0.09304172]][[ 0.99999386]][[ 0.99999857]][[ 0.86813115]][[ 0.00036487]][[ 0.99998772]]
11 18.0 0.033950617284 1235.74135238 1.0[[ 0.04652086]][[ 0.99999839]][[ 0.99999928]][[ 0.71428536]][[ 0.00018243]][[ 0.99999678]]
106 56.0 0.0338010204082 172.966445008 1.0[[ 0.1007952]][[ 0.99999118]][[ 0.99999845]][[ 0.90370293]][[ 0.00039528]][[ 0.99998235]]
17 22.0 0.0351239669421 755.5056667 1.0[[ 0.04652086]][[ 0.99999791]][[ 0.99999928]][[ 0.79310309]][[ 0.00018243]][[ 0.99999583]]
168 102.0 0.0161476355248 97.6241981027 1.02[[ 0.27137169]][[ 0.9999848]][[ 0.99999583]][[ 0.840907]][[ 0.0010642]][[ 0.99996959]]
64 54.0 0.0219478737997 209.465705772 1.0[[ 0.13180911]][[ 0.9999935]][[ 0.99999797]][[ 0.81521638]][[ 0.0005169]][[ 0.999987]]
58 38.0 0.0401662049861 479.609867955 1.0[[ 0.1007952]][[ 0.99999457]][[ 0.99999845]][[ 0.83333256]][[ 0.00039528]][[ 0.99998915]]
159 84.0 0.0225340136054 163.81238963 1.07692307692[[ 0.17057649]][[ 0.99998665]][[ 0.99999738]][[ 0.8910878]][[ 0.00066893]][[ 0.99997329]]
116 64.0 0.0283203125 300.999533576 1.03225806452[[ 0.13956259]][[ 0.99999004]][[ 0.99999785]][[ 0.87919356]][[ 0.0005473]][[ 0.99998009]]
65 38.0 0.0450138504155 420.400867489 1.0[[ 0.08528825]][[ 0.99999428]][[ 0.99999869]][[ 0.87058758]][[ 0.00033446]][[ 0.99998855]]
18 34.0 0.0155709342561 773.301402514 1.0[[ 0.09304172]][[ 0.99999714]][[ 0.99999857]][[ 0.66666595]][[ 0.00036487]][[ 0.99999428]]
92 50.0 0.0368 141.148699294 1.0[[ 0.08528825]][[ 0.99999231]][[ 0.99999869]][[ 0.90677901]][[ 0.00033446]][[ 0.99998462]]
171 68.0 0.0369809688581 194.102016255 1.0303030303[[ 0.15506954]][[ 0.99998653]][[ 0.99999762]][[ 0.90291143]][[ 0.00060812]][[ 0.99997305]]
38 34.0 0.0328719723183 549.901094171 1.0[[ 0.06978129]][[ 0.99999612]][[ 0.99999893]][[ 0.83928518]][[ 0.00027365]][[ 0.99999225]]
184 72.0 0.0354938271605 174.486531895 1.02857142857[[ 0.14731606]][[ 0.99998569]][[ 0.99999773]][[ 0.91402602]][[ 0.00057771]][[ 0.99997138]]
73 46.0 0.0344990548204 279.538428958 1.04545454545[[ 0.09304172]][[ 0.9999935]][[ 0.99999857]][[ 0.87628794]][[ 0.00036487]][[ 0.999987]]
40 32.0 0.0390625 712.790670608 1.0[[ 0.06202782]][[ 0.99999612]][[ 0.99999905]][[ 0.85964865]][[ 0.00024325]][[ 0.99999225]]
72 42.0 0.0408163265306 252.291505238 1.0[[ 0.08528825]][[ 0.99999374]][[ 0.99999869]][[ 0.88297807]][[ 0.00033446]][[ 0.99998748]]
115 62.0 0.0299167533819 345.042819738 1.03333333333[[ 0.12405563]][[ 0.99999028]][[ 0.99999809]][[ 0.89115551]][[ 0.00048649]][[ 0.99998056]]
132 64.0 0.0322265625 306.534221188 1.0[[ 0.13956259]][[ 0.99998909]][[ 0.99999785]][[ 0.89090802]][[ 0.0005473]][[ 0.99997818]]
38 32.0 0.037109375 259.770385182 1.0[[ 0.06202782]][[ 0.99999624]][[ 0.99999905]][[ 0.85454498]][[ 0.00024325]][[ 0.99999249]]
189 92.0 0.0223298676749 381.980381026 1.06976744186[[ 0.16282302]][[ 0.99998468]][[ 0.9999975]][[ 0.9110157]][[ 0.00063852]][[ 0.99996936]]
265 96.0 0.0287543402778 261.403465656 1.11627906977[[ 0.21709736]][[ 0.99997961]][[ 0.99999666]][[ 0.91082636]][[ 0.00085136]][[ 0.99995922]]
26 28.0 0.0331632653061 889.155168541 1.0[[ 0.06978129]][[ 0.99999702]][[ 0.99999893]][[ 0.78048727]][[ 0.00027365]][[ 0.99999404]]
92 46.0 0.0434782608696 291.709131039 1.0[[ 0.1007952]][[ 0.99999231]][[ 0.99999845]][[ 0.88793026]][[ 0.00039528]][[ 0.99998462]]
16 24.0 0.0277777777778 454.504444342 1.0[[ 0.05427434]][[ 0.99999785]][[ 0.99999917]][[ 0.75862027]][[ 0.00021284]][[ 0.99999571]]
97 72.0 0.0187114197531 187.306476379 1.09090909091[[ 0.17057649]][[ 0.9999907]][[ 0.99999738]][[ 0.83581958]][[ 0.00066893]][[ 0.9999814]]
60 44.0 0.0309917355372 296.711844565 1.0[[ 0.13180911]][[ 0.99999404]][[ 0.99999797]][[ 0.79517971]][[ 0.0005169]][[ 0.99998808]]
18 32.0 0.017578125 343.47270631 1.0[[ 0.08528825]][[ 0.99999726]][[ 0.99999869]][[ 0.68571363]][[ 0.00033446]][[ 0.99999452]]
20 24.0 0.0347222222222 471.51247533 1.0[[ 0.06202782]][[ 0.99999756]][[ 0.99999905]][[ 0.75757528]][[ 0.00024325]][[ 0.99999511]]
84 46.0 0.0396975425331 542.5051287 1.0[[ 0.07753477]][[ 0.99999296]][[ 0.99999881]][[ 0.90740681]][[ 0.00030406]][[ 0.99998593]]
20 26.0 0.0295857988166 815.298276285 1.0[[ 0.05427434]][[ 0.99999756]][[ 0.99999917]][[ 0.79411723]][[ 0.00021284]][[ 0.99999511]]
320 104.0 0.0295857988166 143.591092401 1.08333333333[[ 0.22485083]][[ 0.99997603]][[ 0.99999654]][[ 0.92225028]][[ 0.00088177]][[ 0.99995207]]
63 44.0 0.032541322314 270.250936198 1.0[[ 0.09304172]][[ 0.99999416]][[ 0.99999857]][[ 0.8604644]][[ 0.00036487]][[ 0.99998831]]
79 44.0 0.040805785124 481.423780342 1.0[[ 0.1007952]][[ 0.99999314]][[ 0.99999845]][[ 0.87254824]][[ 0.00039528]][[ 0.99998629]]
11 22.0 0.0227272727273 763.263284035 1.0[[ 0.04652086]][[ 0.99999827]][[ 0.99999928]][[ 0.73913008]][[ 0.00018243]][[ 0.99999654]]
60 44.0 0.0309917355372 444.056445715 1.0[[ 0.11630215]][[ 0.99999416]][[ 0.99999821]][[ 0.81927621]][[ 0.00045609]][[ 0.99998831]]
280 112.0 0.0223214285714 141.136614346 1.09803921569[[ 0.31789256]][[ 0.99997746]][[ 0.99999511]][[ 0.87833583]][[ 0.00124664]][[ 0.99995493]]
110 56.0 0.0350765306122 304.920279963 1.0[[ 0.13956259]][[ 0.99999064]][[ 0.99999785]][[ 0.87050252]][[ 0.0005473]][[ 0.99998128]]
21 26.0 0.0310650887574 629.380728555 1.0[[ 0.07753477]][[ 0.99999732]][[ 0.99999881]][[ 0.71428512]][[ 0.00030406]][[ 0.99999463]]
45 38.0 0.031163434903 525.404963684 1.05555555556[[ 0.08528825]][[ 0.99999547]][[ 0.99999869]][[ 0.83076857]][[ 0.00033446]][[ 0.99999094]]
50 44.0 0.025826446281 585.582505035 1.0[[ 0.11630215]][[ 0.99999475]][[ 0.99999821]][[ 0.79451965]][[ 0.00045609]][[ 0.99998951]]
48 36.0 0.037037037037 417.249543918 1.0[[ 0.07753477]][[ 0.99999541]][[ 0.99999881]][[ 0.85074567]][[ 0.00030406]][[ 0.99999082]]
22 32.0 0.021484375 394.857161303 1.0[[ 0.07753477]][[ 0.99999708]][[ 0.99999881]][[ 0.74358915]][[ 0.00030406]][[ 0.99999416]]
146 84.0 0.0206916099773 189.607585827 1.07692307692[[ 0.23260431]][[ 0.99998694]][[ 0.99999642]][[ 0.84126805]][[ 0.00091217]][[ 0.99997389]]
52 48.0 0.0225694444444 212.923640975 1.04347826087[[ 0.09304172]][[ 0.99999469]][[ 0.99999857]][[ 0.84415513]][[ 0.00036487]][[ 0.99998939]]
26 34.0 0.022491349481 361.073526223 1.0[[ 0.09304172]][[ 0.99999666]][[ 0.99999857]][[ 0.72727201]][[ 0.00036487]][[ 0.99999332]]
39 40.0 0.024375 281.803236199 1.0[[ 0.08528825]][[ 0.99999577]][[ 0.99999869]][[ 0.81666601]][[ 0.00033446]][[ 0.99999153]]
114 64.0 0.02783203125 222.244038083 1.0[[ 0.12405563]][[ 0.99999028]][[ 0.99999809]][[ 0.89115551]][[ 0.00048649]][[ 0.99998056]]
46 40.0 0.02875 563.688433675 1.0[[ 0.09304172]][[ 0.99999529]][[ 0.99999857]][[ 0.82089481]][[ 0.00036487]][[ 0.99999058]]
59 48.0 0.0256076388889 695.473315999 1.0[[ 0.10854868]][[ 0.99999416]][[ 0.99999833]][[ 0.8333325]][[ 0.00042568]][[ 0.99998831]]
130 100.0 0.013 147.947619463 1.0[[ 0.21709736]][[ 0.99998754]][[ 0.99999666]][[ 0.8453022]][[ 0.00085136]][[ 0.99997508]]
167 72.0 0.0322145061728 233.496107623 1.02857142857[[ 0.16282302]][[ 0.99998659]][[ 0.9999975]][[ 0.89705757]][[ 0.00063852]][[ 0.99997317]]
15 24.0 0.0260416666667 995.467850524 1.0[[ 0.05427434]][[ 0.99999791]][[ 0.99999917]][[ 0.74999958]][[ 0.00021284]][[ 0.99999583]]
344 122.0 0.0231120666488 147.292996521 1.08928571429[[ 0.31013908]][[ 0.99997341]][[ 0.99999523]][[ 0.90147545]][[ 0.00121623]][[ 0.99994682]]
74 48.0 0.0321180555556 313.803886553 1.0[[ 0.10854868]][[ 0.99999326]][[ 0.99999833]][[ 0.85858502]][[ 0.00042568]][[ 0.99998653]]
24 26.0 0.0355029585799 590.464455062 1.0[[ 0.06202782]][[ 0.99999726]][[ 0.99999905]][[ 0.78947321]][[ 0.00024325]][[ 0.99999452]]
